TransactionID,ProductID,ProductName,ProductCategory,WarehouseLocation,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
3387,3072,Hand Warmers - 10 Pack,Ski,Backup,Transfer,2025-09-01,-23,9.0,-207.0,TRF-2322,Warehouse Transfer,87,64,warehouse2,Transaction processed for Backup location,system,2025-09-01
3388,3081,All-Temp Ski Wax Kit,Ski,Regional,Adjustment,2026-04-09,14,56.17,786.38,ADJ-3388,Cycle Count,58,72,warehouse2,Transaction processed for Regional location,system,2026-04-09
3389,2041,Serving Platter,Kitchen,Backup,Transfer,2025-09-29,-32,42.82,-1370.24,TRF-9691,Warehouse Transfer,34,2,warehouse1,Transaction processed for Backup location,system,2025-09-29
3390,2061,Mixing Bowl,Kitchen,Main,Receipt,2026-02-04,17,25.54,434.16,PO-4085,Purchase Order Receipt,65,82,warehouse1,Transaction processed for Main location,system,2026-02-04
3391,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Receipt,2025-07-16,142,61.95,8796.2,PO-3438,Purchase Order Receipt,34,176,warehouse1,Transaction processed for Backup location,system,2025-07-16
3392,2121,Bamboo Cutting Board Set,Kitchen,Main,Transfer,2026-02-22,-12,30.3,-363.6,TRF-1444,Warehouse Transfer,121,109,warehouse1,Transaction processed for Main location,system,2026-02-22
3393,3092,All-Mountain Snowboard - 158cm,Ski,Main,Sale,2025-12-02,-25,622.36,-15559.0,SO-56175,Customer Sale,47,22,system,Transaction processed for Main location,system,2025-12-02
3394,1512,SkyView 2-Person Tent,Camping,Backup,Transfer,2026-01-18,-34,251.46,-8549.64,TRF-3506,Warehouse Transfer,56,22,warehouse1,Transaction processed for Backup location,system,2026-01-18
3395,3101,Winter Boots - Insulated,Ski,Backup,Damage,2025-07-14,-8,97.44,-779.52,DMG-3395,Quality Issue,108,100,system,Transaction processed for Backup location,system,2025-07-14
3396,3033,Women's Performance Ski Boots,Ski,Main,Receipt,2025-07-07,24,427.53,10260.64,PO-5058,Purchase Order Receipt,9,33,system,Transaction processed for Main location,system,2025-07-07
3397,2011,Coffee Maker,Kitchen,Main,Receipt,2025-12-04,175,131.84,23071.23,PO-4916,Purchase Order Receipt,265,440,warehouse1,Transaction processed for Main location,system,2025-12-04
3398,2121,Bamboo Cutting Board Set,Kitchen,Backup,Adjustment,2026-01-17,8,30.3,242.4,ADJ-3398,Cycle Count,42,50,warehouse1,Transaction processed for Backup location,system,2026-01-17
3399,2091,Spatula,Kitchen,Main,Sale,2025-08-09,-10,9.76,-97.6,SO-80891,Customer Sale,77,67,system,Transaction processed for Main location,system,2025-08-09
3400,2031,Coffee Mug,Kitchen,Main,Return,2025-12-02,4,17.9,71.58,RET-74619,Customer Return,77,81,warehouse1,Transaction processed for Main location,system,2025-12-02
3401,1522,SummitClimber Backpack,Camping,Regional,Return,2026-01-28,2,116.31,232.62,RET-66937,Customer Return,56,58,system,Transaction processed for Regional location,system,2026-01-28
3402,1563,CompactCook Camping Stove,Camping,Backup,Sale,2025-07-02,-1,74.56,-74.56,SO-37181,Customer Sale,121,120,system,Transaction processed for Backup location,system,2025-07-02
3403,1532,TrailBlaze Hiking Pants,Camping,Main,Sale,2025-10-31,-49,67.5,-3307.5,SO-99788,Customer Sale,99,50,warehouse2,Transaction processed for Main location,system,2025-10-31
3404,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Damage,2025-09-22,-1,61.48,-61.48,DMG-3404,Warehouse Damage,72,71,warehouse2,Transaction processed for Main location,system,2025-09-22
3405,3082,Edge Tuning Tool Set,Ski,Regional,Sale,2026-04-03,-26,91.1,-2368.6,SO-41787,Customer Sale,237,211,warehouse2,Transaction processed for Regional location,system,2026-04-03
3406,1512,SkyView 2-Person Tent,Camping,Main,Sale,2025-10-24,-50,251.46,-12573.0,SO-55203,Customer Sale,82,32,system,Transaction processed for Main location,system,2025-10-24
3407,1561,EcoFire Camping Stove,Camping,Main,Receipt,2025-11-18,118,76.4,9014.62,PO-6238,Purchase Order Receipt,2,120,warehouse2,Transaction processed for Main location,system,2025-11-18
3408,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Damage,2025-07-30,-2,61.48,-122.96,DMG-3408,Warehouse Damage,85,83,system,Transaction processed for Backup location,system,2025-07-30
3409,1523,TrailLite Daypack,Camping,Main,Adjustment,2025-08-10,-11,53.51,-588.61,ADJ-3409,Cycle Count,129,118,warehouse2,Transaction processed for Main location,system,2025-08-10
3410,1521,Adventurer Pro Backpack,Camping,Main,Sale,2025-09-28,-46,151.56,-6971.76,SO-61191,Customer Sale,25,-21,warehouse1,Transaction processed for Main location,system,2025-09-28
3411,3104,Ski Tuning Bench - Portable,Ski,Backup,Sale,2025-08-15,-4,145.52,-582.08,SO-37066,Customer Sale,99,95,warehouse2,Transaction processed for Backup location,system,2025-08-15
3412,2101,Measuring Cup Set,Kitchen,Main,Receipt,2026-03-24,104,13.99,1454.78,PO-4412,Purchase Order Receipt,97,201,warehouse1,Transaction processed for Main location,system,2026-03-24
3413,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Damage,2025-11-13,-10,122.21,-1222.1,DMG-3413,Warehouse Damage,60,50,warehouse1,Transaction processed for Main location,system,2025-11-13
3414,3052,Thermal Base Layer Set - Women's,Ski,Backup,Receipt,2025-12-31,15,107.2,1608.0,PO-6514,Purchase Order Receipt,37,52,warehouse2,Transaction processed for Backup location,system,2025-12-31
3415,2041,Serving Platter,Kitchen,Backup,Return,2026-01-21,4,34.26,137.02,RET-18006,Customer Return,135,139,warehouse1,Transaction processed for Backup location,system,2026-01-21
3416,3022,Backcountry Explorer XC Skis - 190cm,Ski,Backup,Transfer,2026-01-07,-28,347.02,-9716.56,TRF-4561,Warehouse Transfer,191,163,system,Transaction processed for Backup location,system,2026-01-07
3417,2112,4-Slice Toaster,Kitchen,Main,Sale,2025-08-30,-15,69.39,-1040.85,SO-67561,Customer Sale,195,180,warehouse1,Transaction processed for Main location,system,2025-08-30
3418,2061,Mixing Bowl,Kitchen,Backup,Receipt,2025-07-30,13,26.88,349.46,PO-7867,Purchase Order Receipt,12,25,system,Transaction processed for Backup location,system,2025-07-30
3419,1563,CompactCook Camping Stove,Camping,Backup,Transfer,2026-04-13,-32,74.56,-2385.92,TRF-1722,Warehouse Transfer,22,-10,warehouse2,Transaction processed for Backup location,system,2026-04-13
3420,2121,Bamboo Cutting Board Set,Kitchen,Main,Sale,2025-11-24,-44,30.3,-1333.2,SO-14865,Customer Sale,2,-42,system,Transaction processed for Main location,system,2025-11-24
3421,1522,SummitClimber Backpack,Camping,Backup,Sale,2025-10-25,-44,145.39,-6397.16,SO-10279,Customer Sale,98,54,system,Transaction processed for Backup location,system,2025-10-25
3422,2101,Measuring Cup Set,Kitchen,Main,Transfer,2026-04-17,-24,13.33,-319.92,TRF-2594,Warehouse Transfer,126,102,warehouse1,Transaction processed for Main location,system,2026-04-17
3423,1522,SummitClimber Backpack,Camping,Regional,Adjustment,2025-11-24,-18,145.39,-2617.02,ADJ-3423,Physical Count,43,25,system,Transaction processed for Regional location,system,2025-11-24
3424,2121,Bamboo Cutting Board Set,Kitchen,Backup,Sale,2025-11-26,-49,30.3,-1484.7,SO-36591,Customer Sale,112,63,system,Transaction processed for Backup location,system,2025-11-26
3425,1562,PowerBurner Camping Stove,Camping,Main,Damage,2025-11-18,-6,137.5,-825.0,DMG-3425,Warehouse Damage,98,92,warehouse1,Transaction processed for Main location,system,2025-11-18
3426,1542,TrailWalker Hiking Shoes,Camping,Backup,Sale,2025-08-06,-40,92.66,-3706.4,SO-48741,Customer Sale,47,7,system,Transaction processed for Backup location,system,2025-08-06
3427,2012,Espresso Machine,Kitchen,Main,Sale,2026-03-21,-35,315.48,-11041.8,SO-51518,Customer Sale,28,-7,warehouse1,Transaction processed for Main location,system,2026-03-21
3428,2101,Measuring Cup Set,Kitchen,Main,Sale,2026-04-05,-14,13.33,-186.62,SO-95242,Customer Sale,37,23,system,Transaction processed for Main location,system,2026-04-05
3429,3042,Aluminum All-Mountain Poles - 115cm,Ski,Backup,Receipt,2025-08-24,119,64.08,7625.36,PO-6049,Purchase Order Receipt,91,210,system,Transaction processed for Backup location,system,2025-08-24
3430,2112,4-Slice Toaster,Kitchen,Main,Sale,2025-10-05,-24,69.39,-1665.36,SO-40264,Customer Sale,188,164,warehouse1,Transaction processed for Main location,system,2025-10-05
3431,1551,BaseCamp Folding Table,Camping,Backup,Sale,2026-04-29,-23,70.32,-1617.36,SO-51299,Customer Sale,139,116,system,Transaction processed for Backup location,system,2026-04-29
3432,1561,EcoFire Camping Stove,Camping,Main,Sale,2025-08-01,-22,75.11,-1652.42,SO-71802,Customer Sale,23,1,warehouse2,Transaction processed for Main location,system,2025-08-01
3433,3013,Beginner's Choice Alpine Skis - 160cm,Ski,Backup,Transfer,2025-07-12,-15,352.91,-5293.65,TRF-9927,Warehouse Transfer,161,146,warehouse2,Transaction processed for Backup location,system,2025-07-12
3434,3011,Alpine Pro Racing Skis - 170cm,Ski,Backup,Receipt,2025-12-17,95,894.14,84943.69,PO-4852,Purchase Order Receipt,70,165,warehouse1,Transaction processed for Backup location,system,2025-12-17
3435,1571,CozyNights Sleeping Bag,Camping,Main,Transfer,2026-01-19,-44,113.19,-4980.36,TRF-1866,Warehouse Transfer,71,27,warehouse1,Transaction processed for Main location,system,2026-01-19
3436,2061,Mixing Bowl,Kitchen,Main,Sale,2025-11-03,-46,25.99,-1195.54,SO-63802,Customer Sale,111,65,system,Transaction processed for Main location,system,2025-11-03
3437,1571,CozyNights Sleeping Bag,Camping,Main,Sale,2025-10-01,-20,113.19,-2263.8,SO-86131,Customer Sale,6,-14,warehouse1,Transaction processed for Main location,system,2025-10-01
3438,3041,Carbon Fiber Racing Poles - 120cm,Ski,Backup,Sale,2026-04-10,-26,122.21,-3177.46,SO-85675,Customer Sale,81,55,warehouse2,Transaction processed for Backup location,system,2026-04-10
3439,3022,Backcountry Explorer XC Skis - 190cm,Ski,Backup,Sale,2025-08-27,-49,347.02,-17003.98,SO-76311,Customer Sale,102,53,system,Transaction processed for Backup location,system,2025-08-27
3440,1542,TrailWalker Hiking Shoes,Camping,Backup,Sale,2025-09-30,-14,92.66,-1297.24,SO-60403,Customer Sale,36,22,warehouse1,Transaction processed for Backup location,system,2025-09-30
3441,3031,Pro Flex Racing Ski Boots,Ski,Main,Return,2026-03-08,5,397.9,1989.52,RET-38958,Customer Return,82,87,system,Transaction processed for Main location,system,2026-03-08
3442,1523,TrailLite Daypack,Camping,Main,Sale,2026-04-07,-17,53.51,-909.67,SO-76977,Customer Sale,9,-8,warehouse1,Transaction processed for Main location,system,2026-04-07
3443,3053,Waterproof Ski Pants,Ski,Main,Sale,2025-08-06,-5,166.37,-831.85,SO-95712,Customer Sale,162,157,warehouse2,Transaction processed for Main location,system,2025-08-06
3444,1561,EcoFire Camping Stove,Camping,Backup,Damage,2025-09-11,-2,75.11,-150.22,DMG-3444,Warehouse Damage,53,51,warehouse1,Transaction processed for Backup location,system,2025-09-11
3445,1562,PowerBurner Camping Stove,Camping,Backup,Receipt,2025-07-02,61,132.43,8078.36,PO-1513,Purchase Order Receipt,20,81,warehouse1,Transaction processed for Backup location,system,2025-07-02
3446,3081,All-Temp Ski Wax Kit,Ski,Backup,Sale,2025-08-03,-13,56.17,-730.21,SO-61397,Customer Sale,105,92,warehouse1,Transaction processed for Backup location,system,2025-08-03
3447,1581,LED Headlamp - Rechargeable,Camping,Main,Sale,2026-04-29,-1,58.54,-58.54,SO-33003,Customer Sale,197,196,warehouse1,Transaction processed for Main location,system,2026-04-29
3448,2051,Ice Cream Bowl,Kitchen,Main,Transfer,2026-02-02,-40,18.17,-726.8,TRF-2651,Warehouse Transfer,62,22,warehouse2,Transaction processed for Main location,system,2026-02-02
3449,3053,Waterproof Ski Pants,Ski,Main,Receipt,2026-03-04,63,163.91,10326.17,PO-6725,Purchase Order Receipt,177,240,warehouse1,Transaction processed for Main location,system,2026-03-04
3450,1512,SkyView 2-Person Tent,Camping,Main,Sale,2025-11-27,-29,251.46,-7292.34,SO-70719,Customer Sale,122,93,warehouse1,Transaction processed for Main location,system,2025-11-27
3451,1542,TrailWalker Hiking Shoes,Camping,Main,Transfer,2025-08-21,-21,92.66,-1945.86,TRF-7847,Warehouse Transfer,86,65,system,Transaction processed for Main location,system,2025-08-21
3452,3042,Aluminum All-Mountain Poles - 115cm,Ski,Main,Sale,2026-01-16,-46,61.48,-2828.08,SO-57192,Customer Sale,85,39,warehouse2,Transaction processed for Main location,system,2026-01-16
3453,3092,All-Mountain Snowboard - 158cm,Ski,Main,Receipt,2025-10-26,155,624.41,96784.11,PO-5634,Purchase Order Receipt,108,263,system,Transaction processed for Main location,system,2025-10-26
3454,2081,Food Storage Set,Kitchen,Main,Receipt,2025-11-30,193,28.72,5542.89,PO-5754,Purchase Order Receipt,36,229,warehouse1,Transaction processed for Main location,system,2025-11-30
3455,3053,Waterproof Ski Pants,Ski,Main,Return,2025-10-02,4,133.1,532.38,RET-57548,Customer Return,197,201,system,Transaction processed for Main location,system,2025-10-02
3456,3053,Waterproof Ski Pants,Ski,Main,Sale,2025-09-15,-4,166.37,-665.48,SO-80599,Customer Sale,11,7,warehouse2,Transaction processed for Main location,system,2025-09-15
3457,2071,Baking Pan,Kitchen,Main,Sale,2026-01-17,-14,17.67,-247.38,SO-40128,Customer Sale,12,-2,warehouse1,Transaction processed for Main location,system,2026-01-17
3458,1531,Summit Breeze Jacket,Camping,Regional,Sale,2025-12-31,-10,116.07,-1160.7,SO-86481,Customer Sale,72,62,system,Transaction processed for Regional location,system,2025-12-31
3459,2121,Bamboo Cutting Board Set,Kitchen,Main,Receipt,2025-12-27,175,29.94,5240.33,PO-3433,Purchase Order Receipt,6,181,warehouse2,Transaction processed for Main location,system,2025-12-27
3460,2091,Spatula,Kitchen,Backup,Sale,2025-10-03,-50,9.76,-488.0,SO-19345,Customer Sale,11,-39,system,Transaction processed for Backup location,system,2025-10-03
3461,1512,SkyView 2-Person Tent,Camping,Main,Adjustment,2026-02-14,-9,251.46,-2263.14,ADJ-3461,Physical Count,122,113,warehouse2,Transaction processed for Main location,system,2026-02-14
3462,2022,Fork Set,Kitchen,Main,Sale,2025-09-23,-6,30.45,-182.7,SO-75153,Customer Sale,99,93,warehouse1,Transaction processed for Main location,system,2025-09-23
3463,1523,TrailLite Daypack,Camping,Backup,Damage,2025-09-15,-5,53.51,-267.55,DMG-3463,Shipping Damage,29,24,warehouse2,Transaction processed for Backup location,system,2025-09-15
3464,1522,SummitClimber Backpack,Camping,Regional,Sale,2025-07-01,-13,145.39,-1890.07,SO-67237,Customer Sale,63,50,system,Transaction processed for Regional location,system,2025-07-01
3465,2091,Spatula,Kitchen,Main,Transfer,2026-03-24,-14,9.76,-136.64,TRF-5365,Warehouse Transfer,79,65,warehouse2,Transaction processed for Main location,system,2026-03-24
3466,2021,Chef Knife,Kitchen,Main,Sale,2025-08-21,-48,54.35,-2608.8,SO-75045,Customer Sale,113,65,warehouse2,Transaction processed for Main location,system,2025-08-21
3467,1561,EcoFire Camping Stove,Camping,Backup,Transfer,2025-10-11,-47,75.11,-3530.17,TRF-5085,Warehouse Transfer,11,-36,warehouse1,Transaction processed for Backup location,system,2025-10-11
3468,1542,TrailWalker Hiking Shoes,Camping,Main,Sale,2026-01-25,-9,92.66,-833.94,SO-47060,Customer Sale,20,11,warehouse2,Transaction processed for Main location,system,2026-01-25
3469,1521,Adventurer Pro Backpack,Camping,Main,Sale,2026-04-20,-29,151.56,-4395.24,SO-84926,Customer Sale,45,16,system,Transaction processed for Main location,system,2026-04-20
3470,3041,Carbon Fiber Racing Poles - 120cm,Ski,Backup,Receipt,2025-11-19,95,116.19,11038.5,PO-7625,Purchase Order Receipt,76,171,warehouse1,Transaction processed for Backup location,system,2025-11-19
3471,2121,Bamboo Cutting Board Set,Kitchen,Backup,Sale,2025-09-09,-33,30.3,-999.9,SO-30440,Customer Sale,60,27,system,Transaction processed for Backup location,system,2025-09-09
3472,3032,Comfort Fit Recreational Boots,Ski,Backup,Receipt,2025-12-05,174,264.38,46002.3,PO-1569,Purchase Order Receipt,44,218,warehouse1,Transaction processed for Backup location,system,2025-12-05
3473,1532,TrailBlaze Hiking Pants,Camping,Backup,Transfer,2025-11-23,-19,67.5,-1282.5,TRF-2507,Warehouse Transfer,64,45,warehouse1,Transaction processed for Backup location,system,2025-11-23
3474,1512,SkyView 2-Person Tent,Camping,Backup,Sale,2025-11-09,-34,251.46,-8549.64,SO-93631,Customer Sale,38,4,warehouse1,Transaction processed for Backup location,system,2025-11-09
3475,2012,Espresso Machine,Kitchen,Backup,Receipt,2025-10-29,66,327.95,21644.38,PO-4948,Purchase Order Receipt,28,94,warehouse1,Transaction processed for Backup location,system,2025-10-29
3476,1551,BaseCamp Folding Table,Camping,Backup,Adjustment,2025-10-21,1,70.32,70.32,ADJ-3476,System Correction,71,72,warehouse1,Transaction processed for Backup location,system,2025-10-21
3477,3041,Carbon Fiber Racing Poles - 120cm,Ski,Main,Sale,2025-10-22,-8,122.21,-977.68,SO-36873,Customer Sale,3,-5,system,Transaction processed for Main location,system,2025-10-22
3478,3012,Mountain Master All-Terrain Skis - 165cm,Ski,Main,Sale,2026-01-26,-40,662.59,-26503.6,SO-20673,Customer Sale,53,13,warehouse2,Transaction processed for Main location,system,2026-01-26
3479,2111,High-Speed Blender,Kitchen,Main,Receipt,2025-12-22,88,141.74,12473.02,PO-9431,Purchase Order Receipt,67,155,warehouse1,Transaction processed for Main location,system,2025-12-22
3480,1561,EcoFire Camping Stove,Camping,Backup,Sale,2026-04-19,-5,75.11,-375.55,SO-71006,Customer Sale,64,59,warehouse2,Transaction processed for Backup location,system,2026-04-19
3481,3101,Winter Boots - Insulated,Ski,Backup,Receipt,2025-10-03,66,99.83,6588.69,PO-6255,Purchase Order Receipt,144,210,system,Transaction processed for Backup location,system,2025-10-03
3482,1571,CozyNights Sleeping Bag,Camping,Main,Receipt,2026-02-16,12,107.73,1292.76,PO-5491,Purchase Order Receipt,25,37,warehouse1,Transaction processed for Main location,system,2026-02-16
3483,1541,TrekReady Hiking Boots,Camping,Main,Sale,2025-08-12,-12,121.2,-1454.4,SO-11570,Customer Sale,143,131,system,Transaction processed for Main location,system,2025-08-12
3484,2091,Spatula,Kitchen,Main,Sale,2025-07-19,-5,9.76,-48.8,SO-45704,Customer Sale,50,45,system,Transaction processed for Main location,system,2025-07-19
3485,1532,TrailBlaze Hiking Pants,Camping,Backup,Sale,2025-12-17,-10,67.5,-675.0,SO-43507,Customer Sale,31,21,warehouse2,Transaction processed for Backup location,system,2025-12-17
3486,1561,EcoFire Camping Stove,Camping,Backup,Receipt,2026-01-22,77,74.84,5762.96,PO-1772,Purchase Order Receipt,101,178,system,Transaction processed for Backup location,system,2026-01-22
3487,3021,Nordic Classic XC Skis - 185cm,Ski,Main,Receipt,2025-08-05,16,258.01,4128.24,PO-1452,Purchase Order Receipt,25,41,warehouse2,Transaction processed for Main location,system,2025-08-05
