TransactionID,ProductID,ProductName,WarehouseID,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
3790,3062,Anti-Fog Ski Goggles,WH_500,Sale,2025-08-11,-18,71.96,1295.28,SO-54728,Customer Sale,70,52,System,Transaction processed for WH_500 location,system,2025-08-11
3791,3092,All-Mountain Snowboard - 158cm,WH_100,Sale,2026-04-07,-40,488.21,19528.4,SO-38224,Customer Sale,50,10,System,Transaction processed for WH_100 location,system,2026-04-07
3792,1562,PowerBurner Camping Stove,WH_200,Sale,2025-12-05,-9,112.81,1015.29,SO-43657,Customer Sale,18,9,System,Transaction processed for WH_200 location,system,2025-12-05
3793,3021,Nordic Classic XC Skis - 185cm,WH_200,Sale,2026-03-11,-48,229.72,11026.56,SO-12801,Customer Sale,48,0,System,Transaction processed for WH_200 location,system,2026-03-11
3794,3104,Ski Tuning Bench - Portable,WH_200,Sale,2026-01-18,-10,115.52,1155.2,SO-63833,Customer Sale,49,39,System,Transaction processed for WH_200 location,system,2026-01-18
3795,1543,TrekStar Hiking Sandals,WH_100,Receipt,2025-11-20,44,54.33,2390.63,PO-6341,Purchase Order Receipt,171,215,System,Transaction processed for WH_100 location,system,2025-11-20
3796,1562,PowerBurner Camping Stove,WH_100,Receipt,2026-03-14,14,111.99,1567.81,PO-7749,Purchase Order Receipt,235,249,System,Transaction processed for WH_100 location,system,2026-03-14
3797,2121,Bamboo Cutting Board Set,WH_200,Transfer,2025-10-25,-43,29.56,1271.08,TRF-9689,Warehouse Transfer,118,75,System,Transaction processed for WH_200 location,system,2025-10-25
3798,3062,Anti-Fog Ski Goggles,WH_200,Receipt,2026-01-02,195,70.79,13804.29,PO-7086,Purchase Order Receipt,94,289,System,Transaction processed for WH_200 location,system,2026-01-02
3799,1522,SummitClimber Backpack,WH_100,Receipt,2025-10-03,24,131.75,3162.06,PO-4988,Purchase Order Receipt,640,664,System,Transaction processed for WH_100 location,system,2025-10-03
3800,3103,Snowboard Bindings - Pro,WH_200,Adjustment,2026-04-16,-20,177.45,3549.0,ADJ-3800,System Correction,20,0,System,Transaction processed for WH_200 location,system,2026-04-16
3801,1572,MountainDream Sleeping Bag,WH_200,Receipt,2025-12-28,36,169.68,6108.31,PO-2309,Purchase Order Receipt,295,331,System,Transaction processed for WH_200 location,system,2025-12-28
3802,2071,Baking Pan,WH_200,Receipt,2025-12-13,95,17.07,1621.2,PO-8228,Purchase Order Receipt,287,382,System,Transaction processed for WH_200 location,system,2025-12-13
3803,2081,Food Storage Set,WH_100,Receipt,2026-04-04,34,22.06,750.06,PO-6414,Purchase Order Receipt,242,276,System,Transaction processed for WH_100 location,system,2026-04-04
3804,2112,4-Slice Toaster,WH_200,Sale,2025-08-04,-13,57.27,744.51,SO-31241,Customer Sale,490,477,System,Transaction processed for WH_200 location,system,2025-08-04
3805,3081,All-Temp Ski Wax Kit,WH_500,Receipt,2025-08-24,58,45.66,2648.3,PO-4058,Purchase Order Receipt,28,86,System,Transaction processed for WH_500 location,system,2025-08-24
3806,1543,TrekStar Hiking Sandals,WH_100,Sale,2025-11-04,-35,52.24,1828.4,SO-20365,Customer Sale,220,185,System,Transaction processed for WH_100 location,system,2025-11-04
3807,3031,Pro Flex Racing Ski Boots,WH_200,Receipt,2026-03-24,58,450.69,26140.2,PO-9942,Purchase Order Receipt,22,80,System,Transaction processed for WH_200 location,system,2026-03-24
3808,3022,Backcountry Explorer XC Skis - 190cm,WH_500,Transfer,2025-12-24,-9,372.58,3353.22,TRF-2275,Warehouse Transfer,142,133,System,Transaction processed for WH_500 location,system,2025-12-24
3809,2011,Coffee Maker,WH_200,Return,2026-04-05,5,95.73,478.64,RET-62650,Customer Return,1793,1798,System,Transaction processed for WH_200 location,system,2026-04-05
3810,3082,Edge Tuning Tool Set,WH_100,Sale,2025-11-20,-15,59.43,891.45,SO-48271,Customer Sale,83,68,System,Transaction processed for WH_100 location,system,2025-11-20
3811,3032,Comfort Fit Recreational Boots,WH_500,Sale,2026-01-25,-24,276.26,6630.24,SO-63561,Customer Sale,48,24,System,Transaction processed for WH_500 location,system,2026-01-25
3812,3072,Hand Warmers - 10 Pack,WH_200,Receipt,2025-09-17,159,7.86,1250.53,PO-5548,Purchase Order Receipt,15,174,System,Transaction processed for WH_200 location,system,2025-09-17
3813,3052,Thermal Base Layer Set - Women's,WH_200,Sale,2026-04-14,-17,79.81,1356.77,SO-42450,Customer Sale,121,104,System,Transaction processed for WH_200 location,system,2026-04-14
3814,1552,TrekMaster Camping Chair,WH_100,Adjustment,2026-03-24,7,45.98,321.86,ADJ-3814,System Correction,20,27,System,Transaction processed for WH_100 location,system,2026-03-24
3815,2091,Spatula,WH_100,Sale,2025-10-24,-4,7.38,29.52,SO-49677,Customer Sale,406,402,System,Transaction processed for WH_100 location,system,2025-10-24
3816,1552,TrekMaster Camping Chair,WH_100,Adjustment,2026-03-14,1,45.98,45.98,ADJ-3816,Physical Count,88,89,System,Transaction processed for WH_100 location,system,2026-03-14
3817,2022,Fork Set,WH_100,Sale,2025-09-28,-25,28.69,717.25,SO-96539,Customer Sale,1809,1784,System,Transaction processed for WH_100 location,system,2025-09-28
3818,3052,Thermal Base Layer Set - Women's,WH_200,Sale,2025-08-19,-14,79.81,1117.34,SO-77054,Customer Sale,113,99,System,Transaction processed for WH_200 location,system,2025-08-19
3819,2111,High-Speed Blender,WH_100,Receipt,2026-04-09,133,126.56,16832.5,PO-4238,Purchase Order Receipt,444,577,System,Transaction processed for WH_100 location,system,2026-04-09
3820,3062,Anti-Fog Ski Goggles,WH_500,Receipt,2026-02-01,82,71.71,5880.4,PO-4058,Purchase Order Receipt,50,132,System,Transaction processed for WH_500 location,system,2026-02-01
3821,3103,Snowboard Bindings - Pro,WH_200,Adjustment,2025-09-08,11,177.45,1951.95,ADJ-3821,System Correction,56,67,System,Transaction processed for WH_200 location,system,2025-09-08
3822,1581,LED Headlamp - Rechargeable,WH_100,Receipt,2026-04-22,48,44.84,2152.4,PO-4623,Purchase Order Receipt,10,58,System,Transaction processed for WH_100 location,system,2026-04-22
3823,1561,EcoFire Camping Stove,WH_100,Sale,2025-10-05,-47,79.86,3753.42,SO-30305,Customer Sale,154,107,System,Transaction processed for WH_100 location,system,2025-10-05
3824,3042,Aluminum All-Mountain Poles - 115cm,WH_100,Receipt,2025-07-05,121,55.04,6660.21,PO-9672,Purchase Order Receipt,10,131,System,Transaction processed for WH_100 location,system,2025-07-05
3825,1522,SummitClimber Backpack,WH_100,Sale,2026-02-20,-5,133.58,667.9,SO-36119,Customer Sale,515,510,System,Transaction processed for WH_100 location,system,2026-02-20
3826,1531,Summit Breeze Jacket,WH_500,Adjustment,2026-03-18,-5,85.71,428.55,ADJ-3826,Physical Count,861,856,System,Transaction processed for WH_500 location,system,2026-03-18
3827,1521,Adventurer Pro Backpack,WH_500,Sale,2025-12-16,-4,118.65,474.6,SO-97547,Customer Sale,404,400,System,Transaction processed for WH_500 location,system,2025-12-16
3828,2011,Coffee Maker,WH_200,Sale,2026-01-12,-1,119.66,119.66,SO-54256,Customer Sale,923,922,System,Transaction processed for WH_200 location,system,2026-01-12
3829,2041,Serving Platter,WH_500,Adjustment,2026-04-22,-3,43.57,130.71,ADJ-3829,System Correction,2390,2387,System,Transaction processed for WH_500 location,system,2026-04-22
3830,2041,Serving Platter,WH_500,Receipt,2025-10-14,183,43.93,8039.52,PO-3273,Purchase Order Receipt,2355,2538,System,Transaction processed for WH_500 location,system,2025-10-14
3831,1562,PowerBurner Camping Stove,WH_200,Sale,2026-03-28,-34,112.81,3835.54,SO-69754,Customer Sale,123,89,System,Transaction processed for WH_200 location,system,2026-03-28
3832,2081,Food Storage Set,WH_100,Adjustment,2026-02-21,4,23.0,92.0,ADJ-3832,Physical Count,320,324,System,Transaction processed for WH_100 location,system,2026-02-21
3833,3062,Anti-Fog Ski Goggles,WH_200,Receipt,2025-11-24,149,72.76,10841.36,PO-2749,Purchase Order Receipt,41,190,System,Transaction processed for WH_200 location,system,2025-11-24
3834,3071,Ski Boot Bag - Premium,WH_200,Receipt,2025-12-03,11,35.73,392.98,PO-9877,Purchase Order Receipt,93,104,System,Transaction processed for WH_200 location,system,2025-12-03
3835,2041,Serving Platter,WH_500,Sale,2026-04-22,-48,43.57,2091.36,SO-21840,Customer Sale,2359,2311,System,Transaction processed for WH_500 location,system,2026-04-22
3836,2091,Spatula,WH_200,Receipt,2026-03-31,41,7.11,291.35,PO-8753,Purchase Order Receipt,152,193,System,Transaction processed for WH_200 location,system,2026-03-31
3837,1563,CompactCook Camping Stove,WH_100,Transfer,2026-01-25,-5,59.37,296.85,TRF-5139,Warehouse Transfer,57,52,System,Transaction processed for WH_100 location,system,2026-01-25
3838,1572,MountainDream Sleeping Bag,WH_200,Receipt,2025-09-15,196,178.79,35042.08,PO-4010,Purchase Order Receipt,336,532,System,Transaction processed for WH_200 location,system,2025-09-15
3839,2121,Bamboo Cutting Board Set,WH_100,Damage,2025-07-24,-1,29.56,29.56,DMG-3839,Warehouse Damage,262,261,System,Transaction processed for WH_100 location,system,2025-07-24
3840,3062,Anti-Fog Ski Goggles,WH_200,Sale,2026-02-14,-8,71.96,575.68,SO-69910,Customer Sale,96,88,System,Transaction processed for WH_200 location,system,2026-02-14
3841,3033,Women's Performance Ski Boots,WH_200,Receipt,2025-10-17,60,413.28,24796.55,PO-3639,Purchase Order Receipt,42,102,System,Transaction processed for WH_200 location,system,2025-10-17
3842,3022,Backcountry Explorer XC Skis - 190cm,WH_500,Sale,2025-10-27,-10,372.58,3725.8,SO-89815,Customer Sale,56,46,System,Transaction processed for WH_500 location,system,2025-10-27
3843,1543,TrekStar Hiking Sandals,WH_200,Sale,2026-04-20,-32,52.24,1671.68,SO-28820,Customer Sale,139,107,System,Transaction processed for WH_200 location,system,2026-04-20
3844,2041,Serving Platter,WH_500,Transfer,2025-12-02,-49,43.57,2134.93,TRF-4734,Warehouse Transfer,2419,2370,System,Transaction processed for WH_500 location,system,2025-12-02
3845,1581,LED Headlamp - Rechargeable,WH_100,Sale,2026-03-18,-16,44.25,708.0,SO-55257,Customer Sale,122,106,System,Transaction processed for WH_100 location,system,2026-03-18
3846,2011,Coffee Maker,WH_200,Sale,2025-07-09,-21,119.66,2512.86,SO-97803,Customer Sale,1692,1671,System,Transaction processed for WH_200 location,system,2025-07-09
3847,1552,TrekMaster Camping Chair,WH_100,Receipt,2025-08-01,161,47.15,7590.84,PO-1151,Purchase Order Receipt,33,194,System,Transaction processed for WH_100 location,system,2025-08-01
3848,2012,Espresso Machine,WH_500,Sale,2026-03-10,-10,277.98,2779.8,SO-57792,Customer Sale,3035,3025,System,Transaction processed for WH_500 location,system,2026-03-10
3849,1572,MountainDream Sleeping Bag,WH_200,Adjustment,2025-11-18,14,177.25,2481.5,ADJ-3849,System Correction,59,73,System,Transaction processed for WH_200 location,system,2025-11-18
3850,2101,Measuring Cup Set,WH_100,Receipt,2025-08-29,67,12.41,831.74,PO-2711,Purchase Order Receipt,769,836,System,Transaction processed for WH_100 location,system,2025-08-29
3851,1563,CompactCook Camping Stove,WH_100,Receipt,2026-02-15,182,60.87,11079.04,PO-2889,Purchase Order Receipt,84,266,System,Transaction processed for WH_100 location,system,2026-02-15
3852,1572,MountainDream Sleeping Bag,WH_200,Sale,2025-11-24,-49,177.25,8685.25,SO-97352,Customer Sale,349,300,System,Transaction processed for WH_200 location,system,2025-11-24
3853,3052,Thermal Base Layer Set - Women's,WH_200,Sale,2026-04-06,-8,79.81,638.48,SO-69590,Customer Sale,61,53,System,Transaction processed for WH_200 location,system,2026-04-06
3854,3042,Aluminum All-Mountain Poles - 115cm,WH_100,Sale,2025-09-19,-45,57.66,2594.7,SO-32824,Customer Sale,45,0,System,Transaction processed for WH_100 location,system,2025-09-19
3855,3022,Backcountry Explorer XC Skis - 190cm,WH_200,Sale,2025-08-15,-18,372.58,6706.44,SO-38010,Customer Sale,18,0,System,Transaction processed for WH_200 location,system,2025-08-15
3856,3042,Aluminum All-Mountain Poles - 115cm,WH_100,Return,2026-01-24,1,46.13,46.13,RET-81988,Customer Return,132,133,System,Transaction processed for WH_100 location,system,2026-01-24
3857,3032,Comfort Fit Recreational Boots,WH_200,Receipt,2025-09-27,26,279.66,7271.2,PO-3565,Purchase Order Receipt,27,53,System,Transaction processed for WH_200 location,system,2025-09-27
3858,1521,Adventurer Pro Backpack,WH_500,Transfer,2025-11-09,-39,118.65,4627.35,TRF-4724,Warehouse Transfer,535,496,System,Transaction processed for WH_500 location,system,2025-11-09
3859,2011,Coffee Maker,WH_200,Adjustment,2025-07-06,-10,119.66,1196.6,ADJ-3859,Cycle Count,1836,1826,System,Transaction processed for WH_200 location,system,2025-07-06
3860,2091,Spatula,WH_200,Return,2025-09-29,3,5.9,17.71,RET-61916,Customer Return,90,93,System,Transaction processed for WH_200 location,system,2025-09-29
3861,1562,PowerBurner Camping Stove,WH_200,Sale,2026-04-14,-2,112.81,225.62,SO-32084,Customer Sale,145,143,System,Transaction processed for WH_200 location,system,2026-04-14
3862,3052,Thermal Base Layer Set - Women's,WH_200,Sale,2026-02-10,-4,79.81,319.24,SO-36377,Customer Sale,83,79,System,Transaction processed for WH_200 location,system,2026-02-10
3863,2111,High-Speed Blender,WH_100,Return,2025-11-30,1,103.68,103.68,RET-64440,Customer Return,342,343,System,Transaction processed for WH_100 location,system,2025-11-30
3864,3104,Ski Tuning Bench - Portable,WH_200,Sale,2025-11-20,-37,115.52,4274.24,SO-33216,Customer Sale,69,32,System,Transaction processed for WH_200 location,system,2025-11-20
3865,1551,BaseCamp Folding Table,WH_200,Adjustment,2025-10-28,-10,56.2,562.0,ADJ-3865,System Correction,155,145,System,Transaction processed for WH_200 location,system,2025-10-28
3866,3072,Hand Warmers - 10 Pack,WH_200,Adjustment,2025-07-22,-15,8.13,121.95,ADJ-3866,System Correction,15,0,System,Transaction processed for WH_200 location,system,2025-07-22
3867,1571,CozyNights Sleeping Bag,WH_100,Adjustment,2026-04-17,-20,102.1,2042.0,ADJ-3867,System Correction,23,3,System,Transaction processed for WH_100 location,system,2026-04-17
3868,2091,Spatula,WH_100,Receipt,2025-07-02,155,7.71,1195.7,PO-7912,Purchase Order Receipt,448,603,System,Transaction processed for WH_100 location,system,2025-07-02
3869,3041,Carbon Fiber Racing Poles - 120cm,WH_200,Sale,2026-04-08,-13,114.35,1486.55,SO-47288,Customer Sale,73,60,System,Transaction processed for WH_200 location,system,2026-04-08
3870,3101,Winter Boots - Insulated,WH_100,Sale,2025-07-22,-28,91.11,2551.08,SO-54367,Customer Sale,37,9,System,Transaction processed for WH_100 location,system,2025-07-22
3871,1542,TrailWalker Hiking Shoes,WH_200,Sale,2026-02-16,-26,83.67,2175.42,SO-18739,Customer Sale,72,46,System,Transaction processed for WH_200 location,system,2026-02-16
3872,2071,Baking Pan,WH_200,Return,2025-12-31,4,14.02,56.1,RET-96184,Customer Return,332,336,System,Transaction processed for WH_200 location,system,2025-12-31
3873,1561,EcoFire Camping Stove,WH_100,Receipt,2026-04-10,114,82.4,9394.12,PO-7211,Purchase Order Receipt,39,153,System,Transaction processed for WH_100 location,system,2026-04-10
3874,3062,Anti-Fog Ski Goggles,WH_500,Damage,2025-11-04,-5,71.96,359.8,DMG-3874,Quality Issue,106,101,System,Transaction processed for WH_500 location,system,2025-11-04
3875,3102,Winter Hiking Boots - Waterproof,WH_100,Sale,2025-07-27,-1,134.96,134.96,SO-15811,Customer Sale,40,39,System,Transaction processed for WH_100 location,system,2025-07-27
3876,2111,High-Speed Blender,WH_100,Sale,2025-12-05,-35,129.6,4536.0,SO-94383,Customer Sale,351,316,System,Transaction processed for WH_100 location,system,2025-12-05
3877,3042,Aluminum All-Mountain Poles - 115cm,WH_100,Sale,2025-11-13,-48,57.66,2767.68,SO-59526,Customer Sale,76,28,System,Transaction processed for WH_100 location,system,2025-11-13
3878,3022,Backcountry Explorer XC Skis - 190cm,WH_500,Adjustment,2026-03-30,5,372.58,1862.9,ADJ-3878,Physical Count,170,175,System,Transaction processed for WH_500 location,system,2026-03-30
3879,1552,TrekMaster Camping Chair,WH_200,Sale,2026-02-25,-29,45.98,1333.42,SO-11733,Customer Sale,60,31,System,Transaction processed for WH_200 location,system,2026-02-25
3880,3062,Anti-Fog Ski Goggles,WH_200,Receipt,2026-02-26,101,72.36,7308.42,PO-6152,Purchase Order Receipt,71,172,System,Transaction processed for WH_200 location,system,2026-02-26
3881,1541,TrekReady Hiking Boots,WH_200,Transfer,2026-01-05,-17,108.54,1845.18,TRF-3563,Warehouse Transfer,59,42,System,Transaction processed for WH_200 location,system,2026-01-05
3882,1572,MountainDream Sleeping Bag,WH_200,Receipt,2026-01-02,89,174.31,15514.02,PO-2433,Purchase Order Receipt,272,361,System,Transaction processed for WH_200 location,system,2026-01-02
3883,3013,Beginner's Choice Alpine Skis - 160cm,WH_100,Transfer,2025-07-10,-29,305.41,8856.89,TRF-9627,Warehouse Transfer,140,111,System,Transaction processed for WH_100 location,system,2025-07-10
3884,3012,Mountain Master All-Terrain Skis - 165cm,WH_200,Adjustment,2025-12-06,3,568.23,1704.69,ADJ-3884,System Correction,29,32,System,Transaction processed for WH_200 location,system,2025-12-06
3885,3092,All-Mountain Snowboard - 158cm,WH_100,Transfer,2026-02-09,-20,488.21,9764.2,TRF-6652,Warehouse Transfer,112,92,System,Transaction processed for WH_100 location,system,2026-02-09
3886,1572,MountainDream Sleeping Bag,WH_200,Sale,2025-08-11,-25,177.25,4431.25,SO-25463,Customer Sale,25,0,System,Transaction processed for WH_200 location,system,2025-08-11
3887,2051,Ice Cream Bowl,WH_100,Sale,2026-02-08,-25,15.41,385.25,SO-36610,Customer Sale,1233,1208,System,Transaction processed for WH_100 location,system,2026-02-08
3888,1543,TrekStar Hiking Sandals,WH_100,Sale,2025-09-14,-10,52.24,522.4,SO-29613,Customer Sale,183,173,System,Transaction processed for WH_100 location,system,2025-09-14
3889,3062,Anti-Fog Ski Goggles,WH_200,Sale,2025-11-29,-38,71.96,2734.48,SO-60678,Customer Sale,67,29,System,Transaction processed for WH_200 location,system,2025-11-29
3890,1543,TrekStar Hiking Sandals,WH_100,Receipt,2025-12-10,39,53.39,2082.26,PO-8801,Purchase Order Receipt,184,223,System,Transaction processed for WH_100 location,system,2025-12-10
3891,1532,TrailBlaze Hiking Pants,WH_500,Sale,2026-04-01,-16,54.8,876.8,SO-45744,Customer Sale,246,230,System,Transaction processed for WH_500 location,system,2026-04-01
3892,1522,SummitClimber Backpack,WH_100,Adjustment,2026-01-04,8,133.58,1068.64,ADJ-3892,Cycle Count,610,618,System,Transaction processed for WH_100 location,system,2026-01-04
